N_Size,Run_ID,Fixed_Pct,Success,Duration,Iterations,Energy_Init,Energy_Final,Temp_Init,Temp_Final,Cooling_Rate,Restarts,Accepted,Rejected,Improved,Fixed_Count
4,1,20,True,0.0958316326141357,13,6,0,1.0,0.8801520517530398,0.990228013029316,0,8,5,3,9
4,2,20,True,0.0634939670562744,84,6,0,1.0,0.4382858836167159,0.990228013029316,0,22,62,5,7
4,3,20,True,0.0661802291870117,2,2,0,1.0,0.9805515177879872,0.990228013029316,0,1,1,1,7
4,4,20,True,0.0846478939056396,2,4,0,1.0,0.9805515177879872,0.990228013029316,0,2,0,1,8
4,5,20,True,0.0647177696228027,7,8,0,1.0,0.9335690747722356,0.990228013029316,0,5,2,3,7
4,6,20,True,0.0744638442993164,3,2,0,1.0,0.9709695811320784,0.990228013029316,0,1,2,1,8
4,7,20,True,0.0764632225036621,2,4,0,1.0,0.9805515177879872,0.990228013029316,0,2,0,2,10
4,8,20,True,0.0728669166564941,7,2,0,1.0,0.9335690747722356,0.990228013029316,0,3,4,1,8
4,9,20,True,0.0748593807220459,7,4,0,1.0,0.9335690747722356,0.990228013029316,0,4,3,3,7
4,10,20,True,0.0846180915832519,26,8,0,1.0,0.7746676342050859,0.990228013029316,0,14,12,5,6
4,11,20,True,0.0764017105102539,16,2,0,1.0,0.8546008690231884,0.990228013029316,0,9,7,3,6
4,12,20,True,0.0787234306335449,18,4,0,1.0,0.8379801792236202,0.990228013029316,0,7,11,4,7
4,13,20,True,0.0862603187561035,49,4,0,1.0,0.6180522594592727,0.990228013029316,0,16,33,3,7
4,14,20,True,0.0631589889526367,9,4,0,1.0,0.9154125732278424,0.990228013029316,0,2,7,2,7
4,15,20,True,0.0616111755371093,32,4,0,1.0,0.7303426453351891,0.990228013029316,0,22,10,2,5
4,16,20,True,0.0709767341613769,8,6,0,1.0,0.9244462499373278,0.990228013029316,0,6,2,4,8
4,17,20,True,0.0631513595581054,4,4,0,1.0,0.9614812790363252,0.990228013029316,0,4,0,2,7
4,18,20,True,0.0563311576843261,9,4,0,1.0,0.9154125732278424,0.990228013029316,0,5,4,2,7
